lane,event,start_us,end_us,detail
"tile 0,3 dma s2mm 0",LOCK_0_REL_MEM,6274.642953,6274.643953,cycles 131206103..131206103 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6274.645954,6274.646954,cycles 131206106..131206106 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6274.653954,6274.654954,cycles 131206114..131206114 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6274.653954,6274.655955,cycles 131206114..131206115 (2 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6274.662955,6274.664955,cycles 131206123..131206124 (2 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6274.663955,6274.665956,cycles 131206124..131206125 (2 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6274.672956,6274.673956,cycles 131206133..131206133 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6274.672956,6274.673956,cycles 131206133..131206133 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6274.680957,6274.682957,cycles 131206141..131206142 (2 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6274.681957,6274.683957,cycles 131206142..131206143 (2 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6274.690958,6274.692958,cycles 131206151..131206152 (2 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6274.691958,6275.035991,cycles 131206152..131206495 (344 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6275.042992,6275.043992,cycles 131206503..131206503 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6275.042992,6275.043992,cycles 131206503..131206503 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6275.050992,6275.051992,cycles 131206511..131206511 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6275.050992,6275.051992,cycles 131206511..131206511 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6275.058993,6275.059993,cycles 131206519..131206519 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6275.058993,6275.059993,cycles 131206519..131206519 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6275.066994,6275.067994,cycles 131206527..131206527 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6275.066994,6275.068994,cycles 131206527..131206528 (2 cyc)
"tile 0,3 dma s2mm 0",LOCK_SEL0_ACQ_GE_MEM,6275.072994,6275.073995,cycles 131206533..131206533 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6275.074995,6275.075995,cycles 131206535..131206535 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_FINISHED_BD_MEM,6275.086996,6275.087996,cycles 131206547..131206547 (1 cyc)
"tile 0,3 dma s2mm 0",LOCK_0_REL_MEM,6275.101997,6275.102997,cycles 131206562..131206562 (1 cyc)
"tile 0,3 dma s2mm 0",LOCK_SEL0_ACQ_GE_MEM,6275.202007,6275.203007,cycles 131206662..131206662 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_FINISHED_BD_MEM,6275.213008,6275.214008,cycles 131206673..131206673 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6275.225009,6275.226009,cycles 131206685..131206685 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6275.233010,6275.234010,cycles 131206693..131206693 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6275.233010,6275.234010,cycles 131206693..131206693 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6275.241011,6275.242011,cycles 131206701..131206701 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6275.241011,6275.242011,cycles 131206701..131206701 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6275.249011,6275.250011,cycles 131206709..131206709 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6275.249011,6275.250011,cycles 131206709..131206709 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6275.257012,6275.258012,cycles 131206717..131206717 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6275.257012,6275.259012,cycles 131206717..131206718 (2 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6275.266013,6275.267013,cycles 131206726..131206726 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6275.266013,6275.268013,cycles 131206726..131206727 (2 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6275.275014,6275.277014,cycles 131206735..131206736 (2 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6275.276014,6275.277014,cycles 131206736..131206736 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6275.284015,6275.285015,cycles 131206744..131206744 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6275.284015,6275.285015,cycles 131206744..131206744 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6275.292015,6275.293015,cycles 131206752..131206752 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6275.292015,6275.293015,cycles 131206752..131206752 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6275.300016,6275.301016,cycles 131206760..131206760 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6275.300016,6275.301016,cycles 131206760..131206760 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6275.308017,6275.309017,cycles 131206768..131206768 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6275.308017,6275.309017,cycles 131206768..131206768 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6275.316018,6275.317018,cycles 131206776..131206776 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6275.316018,6275.317018,cycles 131206776..131206776 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6275.318018,6275.319018,cycles 131206778..131206778 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STREAM_STARVATION_MEM,6275.324018,6275.325019,cycles 131206784..131206784 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STALLED_LOCK_MEM,6275.334019,6275.335019,cycles 131206794..131206794 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STALLED_LOCK_MEM,6275.334019,6275.335019,cycles 131206794..131206794 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_FINISHED_BD_MEM|DMA_S2MM_0_STALLED_LOCK_MEM,6275.334019,6275.335019,cycles 131206794..131206794 (1 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STALLED_LOCK_MEM,6275.334019,6275.347021,cycles 131206794..131206806 (13 cyc)
"tile 0,3 dma s2mm 0",DMA_S2MM_0_STALLED_LOCK_MEM|DMA_S2MM_0_MEMORY_BACKPRESSURE_MEM,6275.346021,6326.334896,cycles 131206806..131257789 (50984 cyc)
