lane,event,start_us,end_us,detail
"tile 0,3 core",ACTIVE|LOCK_STALL,6233.976879,6234.064878,cycles 131165076..131165163 (88 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6234.063878,6234.064878,cycles 131165163..131165163 (1 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6234.063878,6234.067877,cycles 131165163..131165166 (4 cyc)
"tile 0,3 core",ACTIVE,6234.066877,6234.077877,cycles 131165166..131165176 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6234.076877,6234.077877,cycles 131165176..131165176 (1 cyc)
"tile 0,3 core",ACTIVE,6234.076877,6234.100877,cycles 131165176..131165199 (24 cyc)
"tile 0,3 core",ACTIVE,6234.099877,6234.125877,cycles 131165199..131165224 (26 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6234.124877,6234.125877,cycles 131165224..131165224 (1 cyc)
"tile 0,3 core",ACTIVE,6234.124877,6234.135876,cycles 131165224..131165234 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6234.134876,6234.135876,cycles 131165234..131165234 (1 cyc)
"tile 0,3 core",ACTIVE,6234.134876,6234.185876,cycles 131165234..131165284 (51 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6234.184876,6236.033848,cycles 131165284..131167132 (1849 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6236.032848,6236.120847,cycles 131167132..131167219 (88 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6236.119847,6236.120847,cycles 131167219..131167219 (1 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6236.119847,6236.123847,cycles 131167219..131167222 (4 cyc)
"tile 0,3 core",ACTIVE,6236.122847,6236.133847,cycles 131167222..131167232 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6236.132847,6236.133847,cycles 131167232..131167232 (1 cyc)
"tile 0,3 core",ACTIVE,6236.132847,6236.156846,cycles 131167232..131167255 (24 cyc)
"tile 0,3 core",ACTIVE,6236.155846,6236.181846,cycles 131167255..131167280 (26 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6236.180846,6236.181846,cycles 131167280..131167280 (1 cyc)
"tile 0,3 core",ACTIVE,6236.180846,6236.191846,cycles 131167280..131167290 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6236.190846,6236.191846,cycles 131167290..131167290 (1 cyc)
"tile 0,3 core",ACTIVE,6236.190846,6236.241845,cycles 131167290..131167340 (51 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6236.240845,6237.335829,cycles 131167340..131168434 (1095 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6237.334829,6237.422827,cycles 131168434..131168521 (88 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6237.421827,6237.422827,cycles 131168521..131168521 (1 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6237.421827,6237.426827,cycles 131168521..131168525 (5 cyc)
"tile 0,3 core",ACTIVE,6237.425827,6237.436827,cycles 131168525..131168535 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6237.435827,6237.436827,cycles 131168535..131168535 (1 cyc)
"tile 0,3 core",ACTIVE,6237.435827,6237.458827,cycles 131168535..131168557 (23 cyc)
"tile 0,3 core",ACTIVE,6237.457827,6237.484826,cycles 131168557..131168583 (27 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6237.483826,6237.484826,cycles 131168583..131168583 (1 cyc)
"tile 0,3 core",ACTIVE,6237.483826,6237.494826,cycles 131168583..131168593 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6237.493826,6237.494826,cycles 131168593..131168593 (1 cyc)
"tile 0,3 core",ACTIVE,6237.493826,6237.544826,cycles 131168593..131168643 (51 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6237.543826,6238.416813,cycles 131168643..131169515 (873 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6238.415813,6238.503811,cycles 131169515..131169602 (88 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6238.502811,6238.503811,cycles 131169602..131169602 (1 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6238.502811,6238.507811,cycles 131169602..131169606 (5 cyc)
"tile 0,3 core",ACTIVE,6238.506811,6238.517811,cycles 131169606..131169616 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6238.516811,6238.517811,cycles 131169616..131169616 (1 cyc)
"tile 0,3 core",ACTIVE,6238.516811,6238.539811,cycles 131169616..131169638 (23 cyc)
"tile 0,3 core",ACTIVE,6238.538811,6238.565810,cycles 131169638..131169664 (27 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6238.564810,6238.565810,cycles 131169664..131169664 (1 cyc)
"tile 0,3 core",ACTIVE,6238.564810,6238.575810,cycles 131169664..131169674 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6238.574810,6238.575810,cycles 131169674..131169674 (1 cyc)
"tile 0,3 core",ACTIVE,6238.574810,6238.626809,cycles 131169674..131169725 (52 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6238.625809,6238.626809,cycles 131169725..131169725 (1 cyc)
"tile 0,3 core",ACTIVE,6238.625809,6238.636809,cycles 131169725..131169735 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6238.635809,6238.636809,cycles 131169735..131169735 (1 cyc)
"tile 0,3 core",ACTIVE,6238.635809,6238.686808,cycles 131169735..131169785 (51 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6238.685808,6238.740808,cycles 131169785..131169839 (55 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6238.739808,6238.827806,cycles 131169839..131169926 (88 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6238.826806,6238.827806,cycles 131169926..131169926 (1 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6238.826806,6238.830806,cycles 131169926..131169929 (4 cyc)
"tile 0,3 core",ACTIVE,6238.829806,6238.840806,cycles 131169929..131169939 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6238.839806,6238.840806,cycles 131169939..131169939 (1 cyc)
"tile 0,3 core",ACTIVE,6238.839806,6238.863806,cycles 131169939..131169962 (24 cyc)
"tile 0,3 core",ACTIVE,6238.862806,6238.863806,cycles 131169962..131169962 (1 cyc)
"tile 0,3 core",ACTIVE,6238.862806,6238.887805,cycles 131169962..131169986 (25 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6238.886805,6238.887805,cycles 131169986..131169986 (1 cyc)
"tile 0,3 core",ACTIVE,6238.886805,6238.897805,cycles 131169986..131169996 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6238.896805,6238.897805,cycles 131169996..131169996 (1 cyc)
"tile 0,3 core",ACTIVE,6238.896805,6238.946805,cycles 131169996..131170045 (50 cyc)
"tile 0,3 core",ACTIVE,6238.945805,6238.946805,cycles 131170045..131170045 (1 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6238.945805,6238.949805,cycles 131170045..131170048 (4 cyc)
"tile 0,3 core",ACTIVE,6238.948805,6238.959804,cycles 131170048..131170058 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6238.958804,6238.959804,cycles 131170058..131170058 (1 cyc)
"tile 0,3 core",ACTIVE,6238.958804,6238.982804,cycles 131170058..131170081 (24 cyc)
"tile 0,3 core",ACTIVE,6238.981804,6239.007804,cycles 131170081..131170106 (26 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6239.006804,6239.007804,cycles 131170106..131170106 (1 cyc)
"tile 0,3 core",ACTIVE,6239.006804,6239.017804,cycles 131170106..131170116 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6239.016804,6239.017804,cycles 131170116..131170116 (1 cyc)
"tile 0,3 core",ACTIVE,6239.016804,6239.040803,cycles 131170116..131170139 (24 cyc)
"tile 0,3 core",ACTIVE,6239.039803,6239.066803,cycles 131170139..131170165 (27 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6239.065803,6239.126802,cycles 131170165..131170225 (61 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6239.125802,6239.126802,cycles 131170225..131170225 (1 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6239.125802,6239.130802,cycles 131170225..131170229 (5 cyc)
"tile 0,3 core",ACTIVE,6239.129802,6239.140802,cycles 131170229..131170239 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6239.139802,6239.140802,cycles 131170239..131170239 (1 cyc)
"tile 0,3 core",ACTIVE,6239.139802,6239.162801,cycles 131170239..131170261 (23 cyc)
"tile 0,3 core",ACTIVE,6239.161801,6239.188801,cycles 131170261..131170287 (27 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6239.187801,6239.188801,cycles 131170287..131170287 (1 cyc)
"tile 0,3 core",ACTIVE,6239.187801,6239.198801,cycles 131170287..131170297 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6239.197801,6239.198801,cycles 131170297..131170297 (1 cyc)
"tile 0,3 core",ACTIVE,6239.197801,6239.248800,cycles 131170297..131170347 (51 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6239.247800,6239.333799,cycles 131170347..131170432 (86 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6239.332799,6239.414798,cycles 131170432..131170513 (82 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6239.413798,6239.424797,cycles 131170513..131170523 (11 cyc)
"tile 0,3 core",ACTIVE,6239.423797,6239.434797,cycles 131170523..131170533 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6239.433797,6239.434797,cycles 131170533..131170533 (1 cyc)
"tile 0,3 core",ACTIVE,6239.433797,6239.483797,cycles 131170533..131170582 (50 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6239.482797,6239.483797,cycles 131170582..131170582 (1 cyc)
"tile 0,3 core",ACTIVE,6239.482797,6239.493796,cycles 131170582..131170592 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6239.492796,6239.493796,cycles 131170592..131170592 (1 cyc)
"tile 0,3 core",ACTIVE,6239.492796,6239.544796,cycles 131170592..131170643 (52 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6239.543796,6258.669510,cycles 131170643..131189768 (19126 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.668510,6258.672510,cycles 131189768..131189771 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.671510,6258.677510,cycles 131189771..131189776 (6 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.676510,6258.680510,cycles 131189776..131189779 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.679510,6258.686510,cycles 131189779..131189785 (7 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.685510,6258.689510,cycles 131189785..131189788 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.688510,6258.693510,cycles 131189788..131189792 (5 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.692510,6258.696510,cycles 131189792..131189795 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.695510,6258.702509,cycles 131189795..131189801 (7 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.701510,6258.705509,cycles 131189801..131189804 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.704509,6258.709509,cycles 131189804..131189808 (5 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.708509,6258.712509,cycles 131189808..131189811 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.711509,6258.717509,cycles 131189811..131189816 (6 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.716509,6258.720509,cycles 131189816..131189819 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.719509,6258.726509,cycles 131189819..131189825 (7 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.725509,6258.729509,cycles 131189825..131189828 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.728509,6258.733509,cycles 131189828..131189832 (5 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.732509,6258.736509,cycles 131189832..131189835 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.735509,6258.742509,cycles 131189835..131189841 (7 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.741509,6258.745509,cycles 131189841..131189844 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.744509,6258.749509,cycles 131189844..131189848 (5 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.748509,6258.752509,cycles 131189848..131189851 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.751509,6258.760509,cycles 131189851..131189859 (9 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.759509,6258.763509,cycles 131189859..131189862 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.762509,6258.768509,cycles 131189862..131189867 (6 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.767509,6258.771508,cycles 131189867..131189870 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.770508,6258.775508,cycles 131189870..131189874 (5 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.774508,6258.778508,cycles 131189874..131189877 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.777508,6258.784508,cycles 131189877..131189883 (7 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.783508,6258.787508,cycles 131189883..131189886 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.786508,6258.792508,cycles 131189886..131189891 (6 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.791508,6258.795508,cycles 131189891..131189894 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.794508,6258.800508,cycles 131189894..131189899 (6 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.799508,6258.803508,cycles 131189899..131189902 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.802508,6258.808508,cycles 131189902..131189907 (6 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.807508,6258.811508,cycles 131189907..131189910 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.810508,6258.815508,cycles 131189910..131189914 (5 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.814508,6258.818508,cycles 131189914..131189917 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.817508,6258.824508,cycles 131189917..131189923 (7 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.823508,6258.827508,cycles 131189923..131189926 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.826508,6258.832508,cycles 131189926..131189931 (6 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.831508,6258.835508,cycles 131189931..131189934 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.834508,6258.840507,cycles 131189934..131189939 (6 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.839507,6258.843507,cycles 131189939..131189942 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.842507,6258.848507,cycles 131189942..131189947 (6 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.847507,6258.851507,cycles 131189947..131189950 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.850507,6258.856507,cycles 131189950..131189955 (6 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.855507,6258.859507,cycles 131189955..131189958 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.858507,6258.864507,cycles 131189958..131189963 (6 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.863507,6258.867507,cycles 131189963..131189966 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.866507,6258.871507,cycles 131189966..131189970 (5 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.870507,6258.874507,cycles 131189970..131189973 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.873507,6258.880507,cycles 131189973..131189979 (7 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.879507,6258.883507,cycles 131189979..131189982 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.882507,6258.888507,cycles 131189982..131189987 (6 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.887507,6258.891507,cycles 131189987..131189990 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.890507,6258.896507,cycles 131189990..131189995 (6 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.895507,6258.899507,cycles 131189995..131189998 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.898507,6258.904506,cycles 131189998..131190003 (6 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.903506,6258.907506,cycles 131190003..131190006 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.906506,6258.911506,cycles 131190006..131190010 (5 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.910506,6258.914506,cycles 131190010..131190013 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.913506,6258.920506,cycles 131190013..131190019 (7 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.919506,6258.923506,cycles 131190019..131190022 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.922506,6258.928506,cycles 131190022..131190027 (6 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.927506,6258.931506,cycles 131190027..131190030 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.930506,6258.936506,cycles 131190030..131190035 (6 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.935506,6258.939506,cycles 131190035..131190038 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.938506,6258.944506,cycles 131190038..131190043 (6 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.943506,6258.947506,cycles 131190043..131190046 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.946506,6258.952506,cycles 131190046..131190051 (6 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.951506,6258.955506,cycles 131190051..131190054 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.954506,6258.960506,cycles 131190054..131190059 (6 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.959506,6258.963506,cycles 131190059..131190062 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.962506,6258.967506,cycles 131190062..131190066 (5 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.966506,6258.970505,cycles 131190066..131190069 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.969506,6258.976505,cycles 131190069..131190075 (7 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.975505,6258.979505,cycles 131190075..131190078 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.978505,6258.984505,cycles 131190078..131190083 (6 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.983505,6258.987505,cycles 131190083..131190086 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.986505,6258.992505,cycles 131190086..131190091 (6 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.991505,6258.995505,cycles 131190091..131190094 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.994505,6259.000505,cycles 131190094..131190099 (6 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6258.999505,6259.003505,cycles 131190099..131190102 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.002505,6259.007505,cycles 131190102..131190106 (5 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.006505,6259.010505,cycles 131190106..131190109 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.009505,6259.016505,cycles 131190109..131190115 (7 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.015505,6259.019505,cycles 131190115..131190118 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.018505,6259.024505,cycles 131190118..131190123 (6 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.023505,6259.027505,cycles 131190123..131190126 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.026505,6259.032505,cycles 131190126..131190131 (6 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.031505,6259.035505,cycles 131190131..131190134 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.034505,6259.040504,cycles 131190134..131190139 (6 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.039504,6259.043504,cycles 131190139..131190142 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.042504,6259.048504,cycles 131190142..131190147 (6 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.047504,6259.051504,cycles 131190147..131190150 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.050504,6259.056504,cycles 131190150..131190155 (6 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.055504,6259.059504,cycles 131190155..131190158 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.058504,6259.063504,cycles 131190158..131190162 (5 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.062504,6259.066504,cycles 131190162..131190165 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.065504,6259.072504,cycles 131190165..131190171 (7 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.071504,6259.075504,cycles 131190171..131190174 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.074504,6259.080504,cycles 131190174..131190179 (6 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.079504,6259.083504,cycles 131190179..131190182 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.082504,6259.088504,cycles 131190182..131190187 (6 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.087504,6259.091504,cycles 131190187..131190190 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.090504,6259.096504,cycles 131190190..131190195 (6 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.095504,6259.099504,cycles 131190195..131190198 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.098504,6259.103504,cycles 131190198..131190202 (5 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.102504,6259.106503,cycles 131190202..131190205 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.105503,6259.112503,cycles 131190205..131190211 (7 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.111503,6259.115503,cycles 131190211..131190214 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.114503,6259.120503,cycles 131190214..131190219 (6 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.119503,6259.123503,cycles 131190219..131190222 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.122503,6259.128503,cycles 131190222..131190227 (6 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.127503,6259.131503,cycles 131190227..131190230 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.130503,6259.136503,cycles 131190230..131190235 (6 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.135503,6259.139503,cycles 131190235..131190238 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.138503,6259.144503,cycles 131190238..131190243 (6 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.143503,6259.147503,cycles 131190243..131190246 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.146503,6259.152503,cycles 131190246..131190251 (6 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.151503,6259.155503,cycles 131190251..131190254 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.154503,6259.159503,cycles 131190254..131190258 (5 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.158503,6259.162503,cycles 131190258..131190261 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.161503,6259.168503,cycles 131190261..131190267 (7 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.167503,6259.171502,cycles 131190267..131190270 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.170503,6259.176502,cycles 131190270..131190275 (6 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.175502,6259.185502,cycles 131190275..131190284 (10 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.184502,6259.185502,cycles 131190284..131190284 (1 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.184502,6259.200502,cycles 131190284..131190299 (16 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6259.199502,6273.314291,cycles 131190299..131204413 (14115 cyc)
"tile 0,3 core",ACTIVE,6273.313291,6273.324291,cycles 131204413..131204423 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6273.323291,6273.324291,cycles 131204423..131204423 (1 cyc)
"tile 0,3 core",ACTIVE,6273.323291,6273.374290,cycles 131204423..131204473 (51 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6273.373290,6273.374290,cycles 131204473..131204473 (1 cyc)
"tile 0,3 core",ACTIVE,6273.373290,6273.384290,cycles 131204473..131204483 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6273.383290,6273.384290,cycles 131204483..131204483 (1 cyc)
"tile 0,3 core",ACTIVE,6273.383290,6273.391290,cycles 131204483..131204490 (8 cyc)
"tile 0,3 core",ACTIVE,6273.390290,6273.398290,cycles 131204490..131204497 (8 cyc)
"tile 0,3 core",ACTIVE,6273.397290,6273.431289,cycles 131204497..131204530 (34 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6273.430289,6273.620287,cycles 131204530..131204719 (190 cyc)
"tile 0,3 core",ACTIVE,6273.619287,6273.630287,cycles 131204719..131204729 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6273.629287,6273.630287,cycles 131204729..131204729 (1 cyc)
"tile 0,3 core",ACTIVE,6273.629287,6273.680286,cycles 131204729..131204779 (51 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6273.679286,6273.680286,cycles 131204779..131204779 (1 cyc)
"tile 0,3 core",ACTIVE,6273.679286,6273.690286,cycles 131204779..131204789 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6273.689286,6273.690286,cycles 131204789..131204789 (1 cyc)
"tile 0,3 core",ACTIVE,6273.689286,6273.739285,cycles 131204789..131204838 (50 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6273.738285,6273.776284,cycles 131204838..131204875 (38 cyc)
"tile 0,3 core",ACTIVE,6273.775284,6273.786284,cycles 131204875..131204885 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6273.785284,6273.786284,cycles 131204885..131204885 (1 cyc)
"tile 0,3 core",ACTIVE,6273.785284,6273.836283,cycles 131204885..131204935 (51 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6273.835283,6290.661032,cycles 131204935..131221760 (16826 cyc)
